File,File Index,Sub File Index,Call Index,Abs. Start Time,Abs. End Time,Rel. Start Time,Rel. End Time,Call Length,Call Type,File Start Time
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 22.wav,22,9,118,94.40410604,94.44290546,3.05110604,3.08990546,0.03879942,Step Up,91.353
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 22.wav,22,10,119,94.71787404,94.80389161,3.36487404,3.45089161,0.08601757,Step Down,91.353
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 23.wav,23,0,120,95.47126814,95.53650252,0.00076814,0.06600252,0.06523438,Multi-Step,95.4705
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 23.wav,23,1,121,95.70116065,95.71726606,0.23066065,0.24676606,0.01610541,Short,95.4705
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 23.wav,23,2,122,96.42559146,96.46805119,0.95509146,0.99755119,0.04245973,Complex,95.4705
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 23.wav,23,3,123,96.70670419,96.7363528,1.23620419,1.2658528,0.02964861,Complex,95.4705
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 23.wav,23,4,124,97.29974095,97.33378195,1.82924095,1.86328195,0.034041,Complex,95.4705
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 23.wav,23,5,125,97.63857984,97.69092245,2.16807984,2.22042245,0.05234261,Trill with Jumps,95.4705
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 23.wav,23,6,126,98.24831778,98.29883023,2.77781778,2.82833023,0.05051245,Trill with Jumps,95.4705
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 23.wav,23,7,127,98.88951437,98.93563443,3.41901437,3.46513443,0.04612006,Flat/Trill Combination,95.4705
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 23.wav,23,8,128,99.29559114,99.34024707,3.82509114,3.86974707,0.04465593,Flat/Trill Combination,95.4705
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 24.wav,24,0,129,99.71627827,99.77586062,0.09755827,0.15714062,0.05958235,Inverted U,99.61872
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 24.wav,24,1,130,100.6584048,100.6898836,1.0396848,1.0711636,0.0314788,Complex,99.61872
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 24.wav,24,2,131,101.2899983,101.3412428,1.6712783,1.7225228,0.0512445,Flat/Trill Combination,99.61872
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 24.wav,24,3,132,101.9642064,102.0246017,2.3454864,2.4058817,0.0603953,Flat/Trill Combination,99.61872
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 24.wav,24,4,133,102.1628632,102.1936099,2.5441432,2.5748899,0.0307467,Complex,99.61872
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 24.wav,24,5,134,102.4509305,102.4911941,2.8322105,2.8724741,0.0402636,Complex,99.61872
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 24.wav,24,6,135,103.1507658,103.2171721,3.5320458,3.5984521,0.0664063,Complex,99.61872
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 24.wav,24,7,136,103.5679546,103.6245953,3.9492346,4.0058753,0.0566407,Flat/Trill Combination,99.61872
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 25.wav,25,0,137,103.8619345,103.9222146,0.0693945,0.1296746,0.0602801,Inverted U,103.79254
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 25.wav,25,1,138,104.4550176,104.5275575,0.6624776,0.7350175,0.0725399,Complex,103.79254
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 25.wav,25,2,139,104.9432926,104.9927069,1.1507526,1.2001669,0.0494143,Step Up,103.79254
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 25.wav,25,3,140,105.3150647,105.3575244,1.5225247,1.5649844,0.0424597,Complex,103.79254
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 25.wav,25,4,141,106.5744691,106.6121705,2.7819291,2.8196305,0.0377014,Complex,103.79254
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 25.wav,25,5,142,106.9467777,107.0005844,3.1542377,3.2080444,0.0538067,Complex,103.79254
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 25.wav,25,6,143,107.6342733,107.6880801,3.8417333,3.8955401,0.0538068,Complex,103.79254
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 26.wav,26,0,144,107.9763216,107.9971854,0.1174816,0.1383454,0.0208638,Complex,107.85884
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 26.wav,26,1,145,108.3096681,108.3671352,0.4508281,0.5082952,0.0574671,Multi-Step,107.85884
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 26.wav,26,2,146,108.7021556,108.7541322,0.8433156,0.8952922,0.0519766,Complex,107.85884
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 26.wav,26,3,147,109.2731733,109.3247084,1.4143333,1.4658684,0.0515351,Complex,107.85884
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 26.wav,26,4,148,109.7308441,109.7615908,1.8720041,1.9027508,0.0307467,Step Up,107.85884
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 26.wav,26,5,149,110.4314588,110.4783217,2.5726188,2.6194817,0.0468629,Complex,107.85884
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 26.wav,26,6,150,110.8130924,110.876782,2.9542524,3.017942,0.0636896,Complex,107.85884
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 26.wav,26,7,151,111.087161,111.1182738,3.228321,3.2594338,0.0311128,Complex,107.85884
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 26.wav,26,8,152,111.4723854,111.5078905,3.6135454,3.6490505,0.0355051,Complex,107.85884
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 27.wav,27,0,153,111.8060283,111.8503182,0.1983283,0.2426182,0.0442899,Flat/Trill Combination,111.6077
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 27.wav,27,1,154,112.9626873,113.0106375,1.3549873,1.4029375,0.0479502,Complex,111.6077
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 27.wav,27,2,155,113.5694701,113.6108317,1.9617701,2.0031317,0.0413616,Trill,111.6077
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 27.wav,27,3,156,113.8868464,113.915362,2.2791464,2.307662,0.0285156,Complex,111.6077
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 27.wav,27,4,157,114.4645684,114.515813,2.8568684,2.908113,0.0512446,Trill,111.6077
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 27.wav,27,5,158,115.200767,115.2110159,3.593067,3.6033159,0.0102489,Short,111.6077
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 28.wav,28,0,159,116.7006554,116.7537301,0.9703354,1.0234101,0.0530747,Flat/Trill Combination,115.73032
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 28.wav,28,1,160,117.2312387,117.2392465,1.5009187,1.5089265,0.0080078,Inverted U,115.73032
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 28.wav,28,2,161,117.4410355,117.5050911,1.7107155,1.7747711,0.0640556,Trill,115.73032
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 28.wav,28,3,162,117.8868437,117.9377222,2.1565237,2.2074022,0.0508785,Step Up,115.73032
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 28.wav,28,4,163,118.9897579,119.0278252,3.2594379,3.2975052,0.0380673,Trill,115.73032
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 28.wav,28,5,164,119.2356189,119.2945978,3.5052989,3.5642778,0.0589789,Inverted U,115.73032
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 28.wav,28,6,165,119.5492631,119.72285,3.8189431,3.99253,0.1735869,Composite,115.73032
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 29.wav,29,0,166,119.9436591,119.9864848,0.0395191,0.0823448,0.0428257,Step Up,119.90414
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 29.wav,29,1,167,120.0919021,120.2815068,0.1877621,0.3773668,0.1896047,Composite,119.90414
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 29.wav,29,2,168,120.4910162,120.5298157,0.5868762,0.6256757,0.0387995,Upward Ramp,119.90414
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 29.wav,29,3,169,120.6996546,120.7618801,0.7955146,0.8577401,0.0622255,Inverted U,119.90414
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 29.wav,29,4,170,120.8722078,120.9146675,0.9680678,1.0105275,0.0424597,Complex,119.90414
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 29.wav,29,5,171,121.0145943,121.1042722,1.1104543,1.2001322,0.0896779,Upward Ramp,119.90414
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 29.wav,29,6,172,121.2132246,121.2955818,1.3090846,1.3914418,0.0823572,Inverted U,119.90414
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 29.wav,29,7,173,121.7192865,121.7551576,1.8151465,1.8510176,0.0358711,Upward Ramp,119.90414
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 29.wav,29,8,174,122.1316362,122.2388836,2.2274962,2.3347436,0.1072474,Flat/Trill Combination,119.90414
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 29.wav,29,9,175,122.5358734,122.5690799,2.6317334,2.6649399,0.0332065,Short,119.90414
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 29.wav,29,10,176,122.6985853,122.7692677,2.7944453,2.8651277,0.0706824,Complex,119.90414
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 29.wav,29,11,177,122.9993329,123.0223929,3.0951929,3.1182529,0.02306,Short,119.90414
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 29.wav,29,12,178,123.2222702,123.2639979,3.3181302,3.3598579,0.0417277,Upward Ramp,119.90414
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 30.wav,30,0,179,123.9926359,124.0123625,0.0068359,0.0265625,0.0197266,Short,123.9858
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 30.wav,30,1,180,124.5746585,124.6317595,0.5888585,0.6459595,0.057101,Trill,123.9858
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 30.wav,30,2,181,125.3135689,125.4010506,1.3277689,1.4152506,0.0874817,Trill,123.9858
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 30.wav,30,3,182,125.6883872,125.7731026,1.7025872,1.7873026,0.0847154,Inverted U,123.9858
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 30.wav,30,4,183,126.0238376,126.0573826,2.0380376,2.0715826,0.033545,Trill,123.9858
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 30.wav,30,5,184,126.2730831,126.3133466,2.2872831,2.3275466,0.0402635,Step Up,123.9858
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 30.wav,30,6,185,126.4035516,126.4948467,2.4177516,2.5090467,0.0912951,Upward Ramp,123.9858
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 30.wav,30,7,186,126.6966093,126.7793325,2.7108093,2.7935325,0.0827232,Flat/Trill Combination,123.9858
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 30.wav,30,8,187,126.8605917,126.9184248,2.8747917,2.9326248,0.0578331,Upward Ramp,123.9858
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 30.wav,30,9,188,127.0067588,127.1613355,3.0209588,3.1755355,0.1545767,Inverted U,123.9858
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 30.wav,30,10,189,127.3776549,127.424141,3.3918549,3.438341,0.0464861,Step Down,123.9858
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 30.wav,30,11,190,127.5468771,127.6007834,3.5610771,3.6149834,0.0539063,Trill,123.9858
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 30.wav,30,12,191,127.6994998,127.7598952,3.7136998,3.7740952,0.0603954,Upward Ramp,123.9858
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 30.wav,30,13,192,127.8481669,127.9176147,3.8623669,3.9318147,0.0694478,Inverted U,123.9858
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 31.wav,31,0,193,128.3007403,128.3300229,0.1820803,0.2113629,0.0292826,Multi-Step,128.11866
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 31.wav,31,1,194,128.4522776,128.490345,0.3336176,0.371685,0.0380674,Flat/Trill Combination,128.11866
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 31.wav,31,2,195,128.6111356,128.6620141,0.4924756,0.5433541,0.0508785,Step Up,128.11866
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 31.wav,31,3,196,128.8098138,128.891805,0.6911538,0.773145,0.0819912,Upward Ramp,128.11866
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 31.wav,31,4,197,129.0395625,129.1735303,0.9209025,1.0548703,0.1339678,Step Down,128.11866
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 31.wav,31,5,198,129.2860593,129.3299137,1.1673993,1.2112537,0.0438544,Upward Ramp,128.11866
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 31.wav,31,6,199,129.4450919,129.5014763,1.3264319,1.3828163,0.0563844,Upward Ramp,128.11866
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 31.wav,31,7,200,129.6139634,129.7608747,1.4953034,1.6422147,0.1469113,Inverted U,128.11866
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 31.wav,31,8,201,129.8534713,129.8900745,1.7348113,1.7714145,0.0366032,Upward Ramp,128.11866
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 31.wav,31,9,202,130.1571235,130.2079349,2.0384635,2.0892749,0.0508114,Step Up,128.11866
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 31.wav,31,10,203,130.3303614,130.3739192,2.2117014,2.2552592,0.0435578,Flat,128.11866
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 31.wav,31,11,204,130.4884873,130.5324112,2.3698273,2.4137512,0.0439239,Multi-Step,128.11866
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 31.wav,31,12,205,130.6312399,130.6920012,2.5125799,2.5733412,0.0607613,Flat,128.11866
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 31.wav,31,13,206,131.0368331,131.0910059,2.9181731,2.9723459,0.0541728,Trill,128.11866
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 31.wav,31,14,207,131.4812381,131.5134489,3.3625781,3.3947889,0.0322108,Short,128.11866
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 31.wav,31,15,208,131.6386878,131.6877361,3.5200278,3.5690761,0.0490483,Upward Ramp,128.11866
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 31.wav,31,16,209,131.9492544,131.987731,3.8305944,3.869071,0.0384766,Complex,128.11866
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 31.wav,31,17,210,132.1613638,132.2264028,4.0427038,4.1077428,0.065039,Complex,128.11866
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 32.wav,32,0,211,132.3365103,132.3917812,0.0696303,0.1249012,0.0552709,Upward Ramp,132.26688
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 32.wav,32,1,212,132.6432453,132.6915616,0.3763653,0.4246816,0.0483163,Trill,132.26688
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 32.wav,32,2,213,133.1444623,133.2367024,0.8775823,0.9698224,0.0922401,Step Down,132.26688
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 32.wav,32,3,214,133.3473241,133.3894178,1.0804441,1.1225378,0.0420937,Step Down,132.26688
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 32.wav,32,4,215,134.0049024,134.045898,1.7380224,1.779018,0.0409956,Flat,132.26688
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 32.wav,32,5,216,135.3339389,135.3943342,3.0670589,3.1274542,0.0603953,Flat,132.26688
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 32.wav,32,6,217,136.2210431,136.265699,3.9541631,3.998819,0.0446559,Complex,132.26688
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 33.wav,33,0,218,136.9689691,137.0008139,0.5948291,0.6266739,0.0318448,Trill,136.37414
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 34.wav,34,0,219,141.8893908,141.914281,1.3772708,1.402161,0.0248902,Short,140.51212
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 34.wav,34,1,220,142.1298739,142.175994,1.6177539,1.663874,0.0461201,Step Up,140.51212
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 34.wav,34,2,221,142.3958768,142.4376045,1.8837568,1.9254845,0.0417277,Step Up,140.51212
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 34.wav,34,3,222,144.3068199,144.3844187,3.7946999,3.8722987,0.0775988,Step Down,140.51212
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 35.wav,35,0,223,147.0255944,147.0487618,2.3703744,2.3935418,0.0231674,Short,144.65522
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 35.wav,35,1,224,147.2753991,147.3459085,2.6201791,2.6906885,0.0705094,Step Down,144.65522
F:\mide\rat_chat\data\sams_secret_spectral_stash\round_1\COLLECTION_FOR_FIRST_USE_COPIES\full - 5\wav_section - 35.wav,35,2,225,147.6872948,147.7037662,3.0320748,3.0485462,0.0164714,Short,144.65522
